id,name,desc,type,q
Gunnar-Wenzel_714,Gunnar Wenzel,Nils Gunnar Stellan Wenzel (born 1898-09-27) IFK Göteborg player stated in ifkdb.se,Q5,Q121027952
Nils-Wenzel_715,Nils Wenzel,Nils Holger Wenzel (born 1914-03-30) IFK Göteborg player stated in ifkdb.se,Q5,
Rune-Wenzel_716,Rune Wenzel,Gösta Elof Rune Wenzel (born 1901-01-04) IFK Göteborg player stated in ifkdb.se,Q5,Q2176369
Pontus-Wernbloom_839,Pontus Wernbloom,"Pontus Anders Mikael Wernbloom (born 1986-06-25) midfielder in IFK Göteborg, last season 2021",Q5,Q313037
Gustaf-Werner_720,Gustaf Werner,Tor Gustaf Bernhard Werner (born 1911-11-27) IFK Göteborg player stated in ifkdb.se,Q5,
Lars-Werner_721,Lars Werner,Lars Sivert Werner (born 1935-11-22) IFK Göteborg player stated in ifkdb.se,Q5,
Thomas-Wernerson_722,Thomas Wernerson,"Thomas Eric Ivar Wernersson (born 1955-06-15) goalkeeper in IFK Göteborg, last season 1989",Q5,Q2428120
Victor-Wernersson_883,Victor Wernersson,"Victor Christoffer Wernersson (born 1995-07-06) midfielder in IFK Göteborg, last season 2020",Q5,Q19977328
Daniel-Westlin_724,Daniel Westlin,"Gustaf Daniel Westlin (born 1980-01-24) attacker in IFK Göteborg, last season 2002",Q5,Q6339516
Gustav-Westlund_723,Gustav Westlund,Knut Gustav Westlund (born 1904-05-12) IFK Göteborg player stated in ifkdb.se,Q5,
Tonie-Wiklander_727,Tonie Wiklander,"Tonie Einar Wiklander (born 1945-04-04) goalkeeper in IFK Göteborg, last season 1972",Q5,
Bengt-Wikström_728,Bengt Wikström,Bengt Kenneth Östen Wikström (born 1940-05-08) IFK Göteborg player stated in ifkdb.se,Q5,
Rasmus-Wikström_895,Rasmus Wikström,"Rasmus Erik Wikström (born 2001-03-18) IFK Göteborg player, last season 2021",Q5,Q66845364
Axel-Wingård_729,Axel Wingård,"Axel Per Wingård (born 1982-02-02) IFK Göteborg player, last season 2002",Q5,
Samuel-Wowoah_840,Samuel Wowoah,"Samuel Kwicompae Wowoah (born 1976-06-17) midfielder in IFK Göteborg, last season 2006",Q5,Q1856966
Magnus-Wygler+(Brunbäck)_133,Magnus Wygler,"Carl Magnus Wygler (born 1978-06-05) IFK Göteborg player, last season 1999",Q5,
Kjetil-Wæhler_841,Kjetil Wæhler,"Kjetil Wæhler (born 1976-03-16) IFK Göteborg player, last season 2014",Q5,Q779662
Kevin-Yakob_928,Kevin Yakob,"Kevin Enkido Yakob (born 2000-10-10) attacker in IFK Göteborg, last season 2022",Q5,Q58339004
Malick-Yalcouyé_959,Malick Yalcouyé,"Malick Junior Yalcouyé (born 2005-11-01) midfielder in IFK Göteborg, last season 2024",Q5,Q124734146
Rockson-Yeboah_992,Rockson Yeboah,Rockson Yeboah (born 2004-08-02) IFK Göteborg player stated in ifkdb.se,Q5,Q130617648
Alhassan-Yusuf_886,Alhassan Yusuf,"Alhassan Yusuf Abdullahi (born 2000-07-18) midfielder in IFK Göteborg, last season 2021",Q5,Q63301912
Gunnar-Zacharoff_731,Gunnar Zacharoff,Gunnar Henry Zacharoff (born 1902-01-06) IFK Göteborg player stated in ifkdb.se,Q5,Q16650635
Harry-Zachrisson_733,Harry Zachrisson,Harry Zacharias Zachrisson (born 1906-06-21) IFK Göteborg player stated in ifkdb.se,Q5,Q124455347
Hampus-Zackrisson_842,Hampus Zackrisson,"Karl Hampus Zackrisson (born 1994-08-24) midfielder in IFK Göteborg, last season 2014",Q5,Q5646354
Benjamin-Zalo_867,Benjamin Zalo,"Benjamin Yapi Zalo (born 1998-02-19) defender in IFK Göteborg, last season 2017",Q5,
Lars-Zetterlund_735,Lars Zetterlund,"Lars Åke Zetterlund (born 1964-02-11) midfielder in IFK Göteborg, last season 1989",Q5,Q1806367
Walker-Zimmerman_888,Walker Zimmerman,"Walker Dwain Zimmerman (born 1993-05-19) defender in IFK Göteborg, last season 2016",Q5,Q13569294
Kenneth-Zohore_843,Kenneth Zohore,"Albin Kenneth Dahrup Zohore (born 1994-01-31) attacker in IFK Göteborg, last season 2014",Q5,Q933158
