id,name,desc
225597101,Roland Magnusson,Roland Bernard Magnusson Född: 17 september 1943 Fotbollsspelare Position: anfallare Moderklubb: Hagalunds IS 3 säsonger. 11 matcher. 1 mål. 1965 2 0 1966 2 0 1967 7 1
225597102,Torsten Magnusson,Torsten Rudolf Vilhelm Magnusson Född: 9 april 1933 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1951/52 – – – – 1952/53 – – – – 1953/54 – – – – 1954/55 – – – – 1955/56 – – – –
225597103,Felix Magro,Felix (eg. Feliciano) Magro Född: 2 februari 1979 Fotbollsspelare Position: mittfältare Moderklubb: Landskrona BoIS 2 säsonger. 21 matcher. 1 mål. 2005 13 1 SM-guld. Cupguld. 2006 8 0
225597104,Trimi Makolli,Trimi (eg. Ljeutrim) Makolli Född: 2 januari 1992 Fotbollsspelare Position: anfallare Moderklubb: FC Independiente 2 säsonger. 2 matcher. 0 mål. 2009 1 0 2011 1 0
225597105,René Muzola Makondele,René Muzola Makondele Född: 20 april 1982 Fotbollsspelare Position: anfallare Moderklubb: Kongo Kinshasa Star (Kongo) 3 säsonger. 41 matcher. 5 mål. 2002 5 1 SM-guld. Cupguld. 2003 24 3 SM-guld. 2004 15 1 Cupguld.
225597106,Ove Malmberg,Lars-Ove Gösta Malmberg Född: 17 maj 1933 Ishockeyspelare Position: back Moderklubb: IK Göta Säsonger Matcher Mål Ass Poäng 1957/58 14 2 0 2 1958/59 – – – – 1959/60 – 0 – – 1960/61 – 0 – – 1961/62 – – – – 1962/63 – – – – 1963/64 – – – – 1964/65 7 0 3
225597107,Malmer,Malmer Född: Fotbollsspelare Position: center Moderklubb: 1 säsong. 0 mål. 1938/39 – 0
225597108,Nebojsa Marinkovic,Nebojsa Marinkovic Född: 19 juni 1986 Fotbollsspelare Position: mittfältare Moderklubb: Timočanin (Serbien) 1 säsonger.3 matcher. 0 mål. 2008 3 0
225597109,Branko Markovic,Branko (Branislav) Markovic Född: 13 april 1964 Fotbollsspelare Position: anfallare Moderklubb: Älvsjö AIK 1 säsong.19 matcher. 1 mål. 1984 19 1
225597110,Kenneth Maron,Kenneth André Maron Född: 16 juni 1973 Fotbollsklubb Position: försvarare Moderklubb: Täby IS 2 säsonger. 14 matcher. 0 mål. 1994 9 0 1995 5 0
225597111,Daniel Martinez,Göran Daniel Martinez Född: 9 januari 1973 Fotbollsspelare Position: mittfältare Moderklubb: IFK Lidingö 5 säsonger. 65 matcher. 8 mål. 1992 4 0 1993 11 1 1994 25 5 1995 11 1 1998 14 1
225597112,Mikael Martinsson,Lars Erik Mikael Martinsson Född: 29 mars 1966 Fotbollsklubb Position: anfallare Moderklubb: Vasalunds IF 4 säsonger. 89 matcher. 33 mål. 1989 8 0 1990 22 6 1991 28 9 1992 31 18
225597113,Markus Matthiasson,Markus Henrik Matthias Matthiasson Född: 16 november 1975 Ishockeyspelare Position: forward Moderklubb: Uppsala AIS Säsonger Matcher Mål Ass Poäng 1997/98 46 1 13 14
225597114,Christer Mattiasson,Björn Ove Christer Mattiasson Född: 29 juli 1971 Fotbollsspelare Position: anfallare Moderklubb: Lillestrøm SK (Norge) 2 säsonger. 29 matcher. 3 mål. 2001 13 1 2002 16 2 SM-guld. Cupguld.
225597115,Torgny Mattsson,Sven-Erik Torgny Mattsson Född: 7 juni 1948 Fotbollsspelare Position: målvakt Moderklubb: Edsbro IF 1 säsong. 6 matcher. 0 mål. 1971 6 0
225597116,Darko Mavrak,Darko Mavrak Född: 19 januari 1969 Fotbollsspelare Position: mittfältare Moderklubb: FK Velez Mostar (Jugoslavien) 3 säsonger. 50 matcher. 1 mål. 1993 7 0 1994 21 0 1995 22 1
225597117,Mark Mayambela,Luphiwana Mark Mayambela Född: 9 september 1987 Fotbollsspelare Position: mittfältare Moderklubb: Fast 11 (Sydafrika) 1 säsonger. 15 matcher. 1 mål. 2014 15 1
225597118,Mihlali Mayambela,Mihlali Samson Mayambela Född: 25 augusti 1996 Fotbollsspelare Position: mittfältare Moderklubb: Cape Town All Stars (Sydafrika) 1 säsonger. 8 matcher. 0 mål. 2016 8 0
225597119,Brian McDermott,Brian James McDermott Född: 8 april 1961 Fotbollsspelare Position: anfallare Moderklubb: Arsenal (England) 1 säsong. 12 matcher. 2 mål. 1986 12 2
225597120,Bengt Meijer,Bengt Agne Meijer Född: 13 februari 1925 Fotbollsspelare Position: anfallare Moderklubb: Surahammars IF 2 säsonger. 16 matcher. 6 mål. 1947/48 16 3 1948/49 – 8
225597121,Björne Mellström,"Harry Björne Mellström Född: 10 mars, 1933 Bordtennis SM-guld: 13 (1957, 2st 58, 2st 59, 2st 60, 3st 61, 3st 62) NM-guld: 5 (3st 1957, 2st 1961) 88 landskamper"
225597122,Hans Mild,Hans Hjalmar Mild Född: 31 juli 1934 Fotbollsspelare Position: försvarare Moderklubb: Karlbergs BK 11 säsonger. 179 matcher. 7 mål. 1954/55 3 1 1955/56 0 0 1956/57 1 0 1957/58 27 1 1959 22 0 SM-guld 1960 21 0 1961 22 1 1962 22 2 1963 20 2 1964 22 0 S
225597123,Hrvoje Milic,Hrvoje Milic Född: 10 maj 1989 Fotbollsspelare Position: vänsterback Moderklubb: Hajduk Split (Kroatien) 2 säsonger. 36 matcher. 3 mål. 2009 26 3 2010 10 0
225597124,Pär Millqvist,Pär Johan Millqvist Född: 24 maj 1967 Fotbollsspelare Position: anfallare Moderklubb: Råsunda IS 1 säsong. 8 matcher. 0 mål. 1986 8 0
225597125,Henric Misiorny,Karl Henric Misiorny Född: 26 februari 1957 Fotbollsspelare Position: målvakt Moderklubb: Djurgårdens IF 1 säsong. 1 match. 0 mål. 1975 1 0
225597126,Mattias Mitku,Mattias Mitku Född: 20 juli 2001 Fotbollsspelare Position: mittfältare Nummer: 25 Moderklubb: IFK Tumba 2016 2017 2018 2019 2020 2021 2022
225597127,Svante Mjörne,Svante Per-Eric Mjörne Född: 13 mars 1958 Fotbollsspelare Position: mittfältare Moderklubb: IFK Västerås 5 säsonger. 93 matcher. 12 mål. 1983 12 1 1984 25 5 1985 26 2 1986 12 2 1987 18 2
225597128,Pontus Molander,Pontus Molander Född: 13 mars 1964 Ishockeyspelare Position: forward Moderklubb: Sundbybergs IK Säsonger Matcher Mål Ass Poäng 1982/83 2 0 0 0 1983/84 2 0 1 1 1984/85 28 9 2 11 1985/86 17 3 0 3 1986/87 15 5 7 12 1987/88 3 0 0 0
225597129,Seon-Min Moon,Seon-Min Moon Född: 9 juni 1992. Fotbollsspelare Position: mittfältare Moderklubb: Nike Academy (England) 2 säsonger. 20 matcher. 2 mål. 2015 10 1 2016 10 1
225597130,Yura Movsisyan,Yura Movsisyan Född: 2 augusti 1987 Fotbollsspelare Position: anfallare Nummer: 19 Moderklubb: Pasadena Lakers (USA) 1 säsonger. 4 matcher. 0 mål. 2018 4 0
225597131,Kerim Mrabti,Abdallah Kerim Mrabti Född: 20 maj 1994 Fotbollsspelare Position: mittfältare/anfallare Moderklubb: Enköpings SK 3 säsonger. 77 matcher. 18 mål. 2015 28 4 2017 25 8 2018 24 6
225597132,Joakim Musakka,Henry Einar Joakim Musakka Född: 4 november 1968 Ishockeyspelare Position: back Moderklubb: Älta IF Säsonger Matcher Mål Ass Poäng 1993/94 39 3 4 7 1994/95 39 2 1 3 1995/96 40 3 5 8
225597133,Nyasha Mushekwi,Nyasha Mushekwi Född: 21 augusti 1987 Fotbollsspelare Position: anfallare Moderklubb: CAPS United (Zimbabwe) 1 säsonger. 21 matcher. 12 mål. 2015 21 12
225597134,Boyd Mwila,Boyd Mwila Född: 28 juli 1984 Fotbollsspelare Position: anfallare Moderklubb: Chiparamba Great Eagles (Zambia) 1 säsonger. 19 matcher. 2 mål. 2009 19 2
225597135,Ebba Myrberg,"Ebba Sofia Matilda Myrberg Född: 4 december 1910 Friidrottare 3 SM-guld 1928 längdhopp, 100 m, 4*100 m"
225597136,Lars Myrberg,"Lars Mikael Myrberg Född: 23 november 1964 Boxare SM-guld: 3 (1986, 1987, 1988) OS-brons 1988"
225597137,Jesper Myrenberg,Erik Jesper Myrenberg Född: 8 april 2000 Ishockeyspelare Position: målvakt Längd: 187 Nummer: 89 Plockar: vänster Moderklubb: IFK Täby Säsonger Matcher GAA SV% SO 2022/23 – – – 22
225597138,Glenn Myrthil,Glenn J. Myrthil Född: 2 augusti 1964 Fotbollsspelare Position: anfallare Moderklubb: Bromstens IK 6 säsonger. 120 matcher. 47 mål. 1984 19 10 1985 26 14 1986 16 3 1987 25 12 1988 19 5 1989 15 3
225597139,Anders Myrvold,Anders Myrvold Född: 12 augusti 1975 Ishockeyspelare Position: back Moderklubb: Furuset IF (Norge) Säsonger Matcher Mål Ass Poäng 1998/99 29 3 4 7
225597140,Fredrik Mälberg,Fredrik Mälberg Född: 29 februari 1976 Ishockeyspelare Position: back Moderklubb: Huddinge IK Säsonger Matcher Mål Ass Poäng 1998/99 40 0 2 2
225597141,Maarit Mäntylä,Maarit Susan Mäntylä Född: 25 september 1969 Fotbollsspelare Position: back Nummer: 19 Moderklubb: Skånela IF 1990 1991 1992
225597142,Willy Möller,Sten Willy Möller Född: 26 december 1944 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 1 säsong. 1 match. 0mål. 1962 1 0 1963 1 0
225597143,Peter Mörk,Jan Tomas Peter Mörk Född: 27 januari 1969 Fotbollsspelare Position: mittfältare Moderklubb: Djurgårdens IF 5 säsonger. 48 matcher. 7 mål. 1986 1 0 1987 22 1 1988 8 3 1989 10 3 1990 7 0
225597144,Anna Mörnborg,Anna Mörnborg Född: 26 juni 1964 Fotbollsspelare Position: målvakt Nummer: 1 Moderklubb: IF Vega 1985 1986 1987
225597145,Tommy Mörth,Jan Tommy Mörth Född: 16 juli 1959 Ishockeyspelare Position: forward Moderklubb: Hässelby SK Stor grabb #131 ishockey Säsonger Matcher Mål Ass Poäng 1976/77 2 0 1 1 1977/78 7 2 2 4 1978/79 15 0 0 0 1979/80 22 1 2 3 1980/81 34 5 7 12 1981/82 35 12 13 
225597146,Daniel Nannskog,Daniel Paul Gustav Nannskog Född: 22 maj 1974 Fotbollsspelare Position: anfallare Moderklubb: Malmö FF 2 säsonger. 47 matcher. 18 mål. 1997 25 10 1998 22 8
225597147,Allan Nettelbladt,Karl Allan Nettelbladt Född: 7 augusti 1905 Fotbollsspelare Position: Moderklubb: 1 säsong. 5 matcher. 1 mål. 1934/35 5 1
225597148,Dan Netzell,Dan Netzell Född: 4 januari 1923 Backhoppare Världsrekordhållare i Skidflygning 1950 (135 meter).
225597149,Lennart Nierenburg,Lennart Israel Nierenburg Född: 15 maj 1927 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1943/44 – – – – 1944/45 – – – – 1945/46 – – – – 1946/47 – – – – 1947/48 – – – – 1948/49 – – – – 1949/50 – – – – 1950/51 – – – –
225597150,Nils Nierenburg,Josef Nils Nierenburg Född: 14 november 1916 Fotbollsspelare Position: mittfältare Moderklubb: Södra Latin 5 säsonger. 3 matcher. 1 mål. 1936/37 3 0 1938/39 – 0 1940/41 – 0 1941/42 – 1 1942/43 – 0 Bandyspelare 2 säsonger. 1940 1941
225597151,Marcus Nilson,Marcus Rolf Börje Nilson Född: 1 mars 1978 Ishockeyspelare Position: forward Moderklubb: Bålsta HC Säsonger Matcher Mål Ass Poäng 1995/96 12 0 0 0 1996/97 37 0 3 3 1997/98 41 4 7 11
225597152,Patrik Nilson,John Patrik Nilson Född: 18 maj 1981 Ishockeyspelare Position: forward Moderklubb: Bålsta HC Säsonger Matcher Mål Ass Poäng 1999/00 6 0 0 0 2000/01 24 1 0 1
225597153,Algot Nilsson,Johan Algot Nilsson Född: 5 november 1876 Medlem: 65. Fotbollsspelare Position: centerhalv Moderklubb: Djurgårdens IF 5 säsonger. 1900 1901 1902 1903 1904 Bandyspelare Position: centerhalv Moderklubb: Djurgårdens IF 6 säsonger. 1900 1901 1902 1903 19
225597154,Anders Nilsson,Pär Anders Jonas Nilsson Född: 28 maj 1969 Fotbollsspelare Position: anfallare Moderklubb: Film SK 2 säsonger. 11 matcher. 0 mål. 1990 10 1 1991 1 0
225597155,Bo Nilsson,Bo Tommy Leonard Nilsson Född: 18 augusti 1944 Fotbollsspelare Position: mittfältare Moderklubb: IFK Hässleholm 2 säsonger. 2 matcher. 0 mål. 1967 1 0 1968 1 0
225597156,Eje Nilsson,Eje Bertil Nilsson Född: 28 juni 1939 Fotbollsspelare Position: anfallare Moderklubb: IFK Sunne 2 säsonger. 15 matcher. 1 mål. 1959 6 1 1960 9 0
225597157,Gösta Nilsson,Karl Gösta Nilsson Född: 18 juni 1928 Bandyspelare 4 säsonger. 1963 1964 1965 1966
225597158,Hampus Nilsson,Linus Ronny Hampus Nilsson Född: 17 juli 1990 Fotbollsspelare Position: målvakt Moderklubb: IFK Osby 2 säsonger. 8 matcher. 0 mål. 2015 2 0 2016 6 0
225597159,Hans Nilsson,Hans Erik Nilsson Född: 7 november 1941 Fotbollsspelare Position: försvarare/center Moderklubb: IFK Stockholm 10 säsonger. 168 matcher. 62mål. 1962 5 3 1963 22 10 1964 22 15 1965 22 10 1966 8 5 1969 20 5 1970 22 8 1971 22 2 1972 22 4 1973 3 0
225597160,Helen Nilsson,Helen Elisabeth Nilsson Född: 21 april 1972 Fotbollsspelare Position: back Nummer: 3 Moderklubb: IFK Viksjö 1990
225597161,Kenta Nilsson,Kent Åke Nilsson Född: 31 augusti 1956 SM-guld: 1 (1989) Ishockeyspelare Position: forward Moderklubb: Ösmo IF Säsonger Matcher Mål Ass Poäng 1973/74 22 9 8 17 1974/75 28 13 12 25 1975/76 36 28 25 53 1988/89 35 21 20 41 1992/93 40 11 20 31
225597162,Kjell Nilsson,Kjell Verner Nilsson Född: 11 mars 1951 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1969/70 – – – – 1970/71 – – – – 1971/72 – – – – 1972/73 – – – –
225597163,Lars-Göran Nilsson,Lars-Göran Nilsson Född: 13 april 1952 Ishockeyspelare Position: forward Moderklubb: IFK Arvika Säsonger Matcher Mål Ass Poäng 1975/76 36 4 8 12
225597164,Leif Nilsson,Leif Anders Nilsson Född: 10 juli 1963 Fotbollsspelare Position: försvarare/mittfältare Moderklubb: Hudiksvall ABK 9 säsonger. 211 matcher. 3 mål. 1984 15 1 1985 26 1 1986 20 0 1987 26 0 1988 26 0 1989 22 0 1990 20 0 1991 24 0 1992 32 1
225597165,Lucas Nilsson,Karl Erik Lucas Nilsson Född: 16 juli 1973 Fotbollsspelare Position: anfallare Moderklubb: Gnesta FF 5 säsonger. 76 matcher. 21 mål. 1996 1 0 1997 7 0 1998 23 11 1999 25 4 2000 20 6
225597166,Mikael Nilsson,Per Mikael Christian Nilsson Född: 16 juni 1967 Fotbollsspelare Position: försvarare Moderklubb: Tyresö FF 5 säsonger. 98 matcher. 2 mål. 1991 18 0 1992 16 1 1993 24 1 1994 22 0 1995 18 0
225597167,Nils Nilsson,Nils Erik Nilsson Född: 8 mars 1936 Fotbollsspelare Position: anfallare Moderklubb: Forshaga IF 1 säsong. 2 matcher. 1 mål. 1959 2 1
225597168,Ove Nilsson,Per Ove Lennart Nilsson Född: 17 augusti 1918 Fotbollsspelare Position: målvakt Moderklubb: Örgryte IS 7 säsonger. 114 matcher. 0 mål. 1946/47 15 0 1947/48 19 0 1948/49 – 0 1949/50 19 0 1950/51 20 0 1951/52 22 0 1952/53 19 0
225597169,Peder Nilsson,Ulf Peder Nilsson Född: 17 februari 1951 Ishockeyspelare Position: målvakt Moderklubb: Bodens BK Säsonger Matcher Mål Ass Poäng 1971/72 9 – – – 1972/73 – – – – 1973/74 – – – – 1974/75 – – – – 1975/76 36 – – – 1976/77 – – – – 1977/78 25 – – – 1978/79 
225597170,Peter Nilsson,Peter Jonas Nilsson Född: 10 juni 1962 Ishockeyspelare Position: forward Moderklubb: Hammarby IF Säsonger Matcher Mål Ass Poäng 1983/84 34 18 13 31 1984/85 35 18 17 35 1985/86 34 13 11 24 1986/87 33 11 14 25 1987/88 39 14 32 46 1988/89 40 11 20 31 19
225597171,Rune Nilsson,Rune Nilsson Född: 25 juli 1945 Bandyspelare Position: målvakt Moderklubb: Djurgårdens IF 4 säsonger. 1963 1964 1965 1966
225597172,Wiktor Nilsson,Mats Wiktor Nilsson Född: 20 januari 2002 Ishockeyspelare Position: forward Längd: 184 cm Nummer: 62 Moderklubb: Nynäshamns IF Säsonger Matcher Mål Assist Poäng 2020/21 13 0 0 0 2021/22 8 0 0 0 2022/23 51 15 7 22
225597173,Rudolf Nissen,Gunnar Rudolf Nissen Född: 20 september 1907 Bandyspelare 3 säsonger 1930 1931 1932
225597174,Siyabonga Nomvethe,Siyabonga Eugene Nomvethe Född: 2 december 1977 Fotbollsspelare Position: anfallare Moderklubb: Empoli FC (Italien) 1 säsong. 5 matcher. 1 mål. 2005 5 1 SM-guld. Cupguld.
225597175,Björn Nord,Björn Roland Nord Född: 5 april 1972 Ishockeyspelare Position: back Moderklubb: Huddinge IK Säsonger Matcher Mål Ass Poäng 1992/93 35 2 2 4 1993/94 39 6 11 17 1994/95 39 7 7 14 1995/96 40 8 10 18 1996/97 50 11 14 25 1997/98 43 6 11 17 1998/99 50 12 2
225597176,Nils Nordahl,Nils Oskar Hubert Nordahl Född: 25 september 1905 Bandyspelare 3 säsonger. 1930 1931 1932
225597177,Nils Nordberg,"Nils Gustav Adolf Nordberg Född: 11 juni 1903 Orientering, redaktör m.m."
225597178,Lena Nordén,"Lena Nordén Född: 6 november 1968 Fotbollsspelare Position: mittfältare Nummer: 4, 20, 11 Moderklubb: Bondsjöhöjdens IK 1992 1993 1994"
225597179,Bertil “Nocke” Nordenskjöld,"Bertil Fredrik Eugene Nordenskjöld Född: 24 maj 1891 Medlem #724 Styrelseledamot: 1920-22 Ordförande: 1928-1942 Hedersordförande: 1943 Meritmedaljen 12 mars 1921 Hedersmärket Fotbollsspelare SM-guld: 4 (1912, 1915, 1917, 1920) Distriktsmästare: 5 (19"
225597180,Krister Nordin,Hans Krister Nordin Född: 25 februari 1968 Fotbollsspelare Position: mittfältare Moderklubb: Råsunda IS 5 säsonger. 107 matcher. 16 mål. 1987 16 3 1988 25 2 1989 22 3 1990 19 2 1991 25 6
225597181,B Nordgren,B. Nordgren Född: Fotbollsspelare Position: Moderklubb: 1 säsong. 0 mål. 1937/38 – 0
225597182,Erik Nordgren,Bror Erik Nordgren Född: 25 november 1915 Fotbollsspelare Position: ytter Moderklubb: Sandvikens IF 3 säsonger. 6 matcher. 7 mål. 1938/39 – 4 1942/43 – 0 1943/44 – 3 1944/45 6 0
225597183,Evald Nordgren,Sven Evald Nordgren Född: 2 januari 1910 Fotbollsspelare Position: Moderklubb: 1 säsong. 1 match. 0 mål. 1935/36 1 0
225597184,Herman Nordgren,Anders Herman Nordgren Född: 2 december 1911 Fotbollsspelare Position: anfallare Moderklubb: Enskede IK 6 säsonger. 68 matcher. 17 mål. 1932/33 – 0 1933/34 17 4 1934/35 16 9 1935/36 16 3 1936/37 18 0 1937/38 – 1 1945/46 1 0
225597185,N Nordgren,N. Nordgren Född: Fotbollsspelare Position: Moderklubb: 1 säsong. 1 match. 0 mål. 1934/35 1 0
225597186,Vidar Nordgren,Knut Vidar Nordgren Född: 29 december 1919 Fotbollsspelare Position: vänsterytter Moderklubb: 1 säsong. 1 mål. 1943/44 – 1
225597187,Bert-Ola Nordlander,Bert-Ola Nordlander Född: 12 augusti 1938 Bandyspelare 2 säsonger. 1963 1964
225597188,Nils Nordmark,Nils Emil Nordmark Född: 30 juni 1908 Ishockeyspelare Position: målvakt Moderklubb: Säsonger Matcher Mål Ass Poäng 1933/34 – – – –
225597189,Robert Nordmark,Robert Ingemar Nordmark Född: 20 augusti 1962 Ishockeyspelare Position: back Moderklubb: Luleå HF Säsonger Matcher Mål Ass Poäng 1993/94 35 5 5 10 1994/95 34 7 11 18 1997/98 11 3 5 8 2003/04 14 3 4 7
225597190,Christer Nordström,Per Christer Nordström Född: 15 december 1959 Fotbollsspelare Position: anfallare Moderklubb: IK City 2 säsonger. 34 matcher. 7 mål. 1983 24 7 1984 10 0
225597191,Kenneth Nordström,Jan Kenneth Nordström Född: 28 juli 1957 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1976/77 1 0 0 0 1977/78 25 4 2 6 1978/79 14 0 2 2
225597192,K Norgren,K. Norgren Född: Fotbollsspelare Position: Moderklubb: 1 säsong. 0 mål. 1937/38 – 0
225597193,Per-Olof Norlander,Per-Olof Norlander Född: 3 december 1944 Bandyspelare 2 säsonger. 1963 1964
225597194,Axel Norling,"Karl Axel Patrik Norling Född: 16 april 1884 Allroundman bl.a. gymnastik, simhopp, skidor, fotboll."
225597195,Daniel Norling,"Daniel Norling Född: 1988-01-16 Gymnast, fotbollsspelare m.m."
225597196,Kurt Norling,Kurt Norling Född: x månad 19xx Curlingspelare Moderklubb: x säsonger. 19xx 19xx
225597197,Cecilia Norman,"Elin Cecilia Norman Född: 17 april 1965 Fotbollsspelare Position: back, mittfältare Nummer: 10 Moderklubb: Jakobsbergs GoIF 1985 1986 1987 1988 1989 1990 1991 1992"
225597198,John Norman,John Olof Norman Född: 6 januari 1991 Ishockeyspelare Position: forward Längd: 180 cm Nummer: 37 Moderklubb: Danderyds SK Säsonger Matcher Mål Assist Poäng 2009/10 7 0 0 0 2010/11 50 8 9 17 2011/12 55 4 13 17 2022/23 30 4 5 9
225597199,Claes Norström,Claes-Göran Michael Norström Född: 4 mars 1959 Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1976/77 8 0 0 0 1977/78 9 0 1 1 1978/79 8 0 1 1 1979/80 5 0 0 0 1987/88 39 4 15 19 1988/89 30 5 4 9
225597200,Nebojsa Novakovic,Nebojsa Novakovic Född: 29 oktober 1964 Fotbollsspelare Position: anfallare Moderklubb: Vasalunds IF 4 säsonger. 94 matcher. 46 mål. 1993 25 19 1994 24 19 1995 24 6 1996 21 2
225597201,Kjell Nyberg,Kjell Erik Nyberg Född: 26 januari 1951 Fotbollsspelare Position: anfallare Moderklubb: BK Star 2 säsonger. 17 matcher. 2 mål. 1970 6 0 1971 11 1
225597202,Sigge Nygren,Sigge Nygren Född: x månad 19xx Curlingspelare Moderklubb: x säsonger. 19xx 19xx
225597203,Per Nygårds,Per Anders Arno Nygårds Född: 22 december 1965 Ishockeyspelare Position: back Moderklubb: Evanston Wildcats (US) Säsonger Matcher Mål Ass Poäng 1990/91 33 2 4 6 1991/92 34 1 0 1
225597204,Jesper Nyholm,Jesper Gunnar Fernando Nyholm Född: 10 september 1993 Fotbollsspelare Position: mittback Moderklubb: Funbo IF 2 säsonger. 22 matcher. 1 mål. 2020 – 12 2021 – 10
225597205,Ivan Nylén,Erik Ivan Nylén Född: 4 oktober 1906 Fotbollsspelare Position: Moderklubb: 1 säsonger. 9 matcher. 1 mål. 1927/28 9 1
225597206,Gustaf Nyman,Gustaf Erhard Nyman Född: 8 januari 1875 Medlem: 7 Grundare av Djurgårdens IF Ständig medlem: 1903
