#entry_id	catalog	external_id	external_url	name	description	entry_type	mnm_user_id	q	matched_on	matched_by_username	auxiliary_data	born	died	dates_in_wikidata	lat	lon	multi_match_candidates
281288391	7738	25	https://www.aikstats.se/player.php?id=25	Nenad Lukić	Swedish association football player, played for AIK, Forward, active 2006-2006	Q5											
281288392	7738	320	https://www.aikstats.se/player.php?id=320	John Anderberg	Swedish association football player, played for AIK, Center, active 1941-1942	Q5	4	Q1412855	20260327210230	Auxiliary data matcher							
281288393	7738	609	https://www.aikstats.se/player.php?id=609	Leif Olsson	Swedish association football player, played for AIK, Mittfältare, active 1990-1991	Q5	4	Q65935919	20260327210230	Auxiliary data matcher							
281288394	7738	380	https://www.aikstats.se/player.php?id=380	Lennart "Nacka" Skoglund	Swedish association football player, played for AIK, Vänsterinner, active 1950-1950	Q5	355014	Q539781	20260327221229	Salgo60							
281288395	7738	307	https://www.aikstats.se/player.php?id=307	Gunnar "Skrattis" Jansson	Swedish association football player, played for AIK, Vänsterinner, active 1938-1942	Q5											
281288396	7738	1477	https://www.aikstats.se/player.php?id=1477	Viktor Fischer	Swedish association football player, played for AIK, Vänsterytter, active 2023- ?	Q5	4	Q74152	20260327210230	Auxiliary data matcher							
281288397	7738	662	https://www.aikstats.se/player.php?id=662	Dime Jankulovski	Swedish association football player, played for AIK, Målvakt, active 2001-2002	Q5	4	Q1225694	20260327210230	Auxiliary data matcher							
281288398	7738	672	https://www.aikstats.se/player.php?id=672	Atik Ismail	Swedish association football player, played for AIK, Forward, active 1980-1980	Q5	4	Q2869350	20260327210230	Auxiliary data matcher							
281288399	7738	382	https://www.aikstats.se/player.php?id=382	Gunnar Öqvist	Swedish association football player, played for AIK, Vänsterinner, active 1950-1954	Q5	4	Q131386632	20260327210230	Auxiliary data matcher							
281288400	7738	562	https://www.aikstats.se/player.php?id=562	Lars Ahlm	Swedish association football player, played for AIK, Mittfältare, active 1979-1979	Q5											
281288401	7738	400	https://www.aikstats.se/player.php?id=400	Arne "Bimbo" Lind	Swedish association football player, played for AIK, Vänsterhalv, active 1951-1954	Q5											
281288402	7738	1431	https://www.aikstats.se/player.php?id=1431	Victor Andersson	Swedish association football player, played for AIK, Mittfältare, active 2021-2022	Q5	4	Q114402797	20260327210230	Auxiliary data matcher							
281288403	7738	583	https://www.aikstats.se/player.php?id=583	Jörgen Granath	Swedish association football player, played for AIK, Målvakt, active 1983-1985	Q5											
281288404	7738	1125	https://www.aikstats.se/player.php?id=1125	Sigge Svensson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288405	7738	257	https://www.aikstats.se/player.php?id=257	Curt "Dinty" Haglund	Swedish association football player, played for AIK, Vänsterytter, active ? - ?	Q5											
281288406	7738	580	https://www.aikstats.se/player.php?id=580	Göran Hagberg	Swedish association football player, played for AIK, Målvakt, active 1982-1982	Q5	4	Q1369560	20260327210230	Auxiliary data matcher							
281288407	7738	1535	https://www.aikstats.se/player.php?id=1535	Filip Möller	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288408	7738	305	https://www.aikstats.se/player.php?id=305	Kurt "Kurre Kjellis" Kjellström	Swedish association football player, played for AIK, Center, active 1939-1940	Q5											
281288409	7738	419	https://www.aikstats.se/player.php?id=419	Åke "Myggan" Karlsson	Swedish association football player, played for AIK, Vänsterytter, active 1953-1959	Q5											
281288410	7738	383	https://www.aikstats.se/player.php?id=383	Eric Grübb	Swedish association football player, played for AIK, Center, active 1950-1952	Q5	4	Q131386512	20260327210230	Auxiliary data matcher							
281288411	7738	407	https://www.aikstats.se/player.php?id=407	Björne Lundström	Swedish association football player, played for AIK, Vänsterinner, active 1951-1958	Q5											
281288412	7738	1456	https://www.aikstats.se/player.php?id=1456	Jordan Larsson	Swedish association football player, played for AIK, Forward, active 2022-2022	Q5	4	Q17484196	20260327210230	Auxiliary data matcher							
281288413	7738	68	https://www.aikstats.se/player.php?id=68	Per Verner Vågan Rønning	Swedish association football player, played for AIK, Back, active 2006-2008	Q5	355014	Q2456872	20260327221318	Salgo60							
281288414	7738	624	https://www.aikstats.se/player.php?id=624	Patrik "Larry" Hagman	Swedish association football player, played for AIK, Yttermittfältare, active 1994-1994	Q5	4	Q132396383	20260327210230	Auxiliary data matcher							
281288415	7738	434	https://www.aikstats.se/player.php?id=434	Ingemar Johansson	Swedish association football player, played for AIK, Center, active 1953-1967	Q5											
281288416	7738	605	https://www.aikstats.se/player.php?id=605	Ulf Tjernström	Swedish association football player, played for AIK, Forward, active 1989-1989	Q5											
281288417	7738	376	https://www.aikstats.se/player.php?id=376	Åke "Sampis" Sandberg	Swedish association football player, played for AIK, Målvakt, active 1949-1951	Q5	4	Q131315067	20260327210230	Auxiliary data matcher							
281288418	7738	819	https://www.aikstats.se/player.php?id=819	David Fällman	Swedish association football player, played for AIK, Back, active 2012-2012	Q5	4	Q5233908	20260327210230	Auxiliary data matcher							
281288419	7738	615	https://www.aikstats.se/player.php?id=615	Hans Eskilsson	Swedish association football player, played for AIK, Forward, active 1991-1991	Q5	4	Q351218	20260327210230	Auxiliary data matcher							
281288420	7738	329	https://www.aikstats.se/player.php?id=329	Axel "Knall-Acke" Johansson	Swedish association football player, played for AIK, Center, active 1942-1943	Q5											
281288421	7738	89	https://www.aikstats.se/player.php?id=89	Nikola "Nik" Mrdja	Swedish association football player, played for AIK, Forward, active 2004-2004	Q5											
281288422	7738	574	https://www.aikstats.se/player.php?id=574	Anders "Wicke" Wikström	Swedish association football player, played for AIK, Målvakt, active 1982-1982	Q5											
281288423	7738	88	https://www.aikstats.se/player.php?id=88	John "Johny" Murray	Swedish association football player, played for AIK, Målvakt, active 1986-1988	Q5	355014	Q124843140	20260327221339	Salgo60							
281288424	7738	504	https://www.aikstats.se/player.php?id=504	Rolf "Rolf" Hölzer	Swedish association football player, played for AIK, Mittfältare, active 1970-1971	Q5											
281288425	7738	756	https://www.aikstats.se/player.php?id=756	Oskar Berndtsson	Swedish association football player, played for AIK, Back, active 1919-1921	Q5											
281288426	7738	1299	https://www.aikstats.se/player.php?id=1299	Gunnar Malmsten	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288427	7738	414	https://www.aikstats.se/player.php?id=414	Bengt Jansson	Swedish association football player, played for AIK, Högerytter, active 1955-1957	Q5											
281288428	7738	677	https://www.aikstats.se/player.php?id=677	Okänd spelare	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288429	7738	1313	https://www.aikstats.se/player.php?id=1313	Abdihakin Ali	Swedish association football player, played for AIK, Mittfältare, active 2012-2022	Q5	4	Q119509691	20260327210230	Auxiliary data matcher							
281288430	7738	352	https://www.aikstats.se/player.php?id=352	Sven "Svenne" Mattsson	Swedish association football player, played for AIK, Högerinner, active 1944-1945	Q5											
281288431	7738	1423	https://www.aikstats.se/player.php?id=1423	Lucas Forsberg	Swedish association football player, played for AIK, Högerback, active 2021-2023	Q5	4	Q105642023	20260327210231	Auxiliary data matcher							
281288432	7738	295	https://www.aikstats.se/player.php?id=295	Sten "Stesse" Cederlund	Swedish association football player, played for AIK, Vänsterytter, active 1937-1939	Q5											
281288433	7738	1470	https://www.aikstats.se/player.php?id=1470	Elias Durmaz	Swedish association football player, played for AIK, Mittfältare, active 2023- ?	Q5	4	Q73164093	20260327210231	Auxiliary data matcher							
281288434	7738	663	https://www.aikstats.se/player.php?id=663	Andreas Ingel	Swedish association football player, played for AIK, Mittfältare, active 1999-2002	Q5	4	Q5823157	20260327210231	Auxiliary data matcher							
281288435	7738	1500	https://www.aikstats.se/player.php?id=1500	Anselm Samuelsson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288436	7738	601	https://www.aikstats.se/player.php?id=601	Anders Forsberg	Swedish association football player, played for AIK, Målvakt, active 1988-1989	Q5	4	Q115682537	20260327210231	Auxiliary data matcher							
281288437	7738	1304	https://www.aikstats.se/player.php?id=1304	Jasir Asani	Swedish association football player, played for AIK, Högerytter, active 2020-2020	Q5	4	Q23906221	20260327210231	Auxiliary data matcher							
281288438	7738	1221	https://www.aikstats.se/player.php?id=1221	Robert Taylor	Swedish association football player, played for AIK, , active 2017-2018	Q5	4	Q16990830	20260327210231	Auxiliary data matcher							
281288439	7738	239	https://www.aikstats.se/player.php?id=239	Gösta "Busas" Johansson	Swedish association football player, played for AIK, Vänsterytter, active 1926-1927	Q5											
281288440	7738	262	https://www.aikstats.se/player.php?id=262	Tage Wissnell	Swedish association football player, played for AIK, Högerback, active 1930-1933	Q5	4	Q25929828	20260327210231	Auxiliary data matcher							
281288441	7738	417	https://www.aikstats.se/player.php?id=417	Lars Hedén	Swedish association football player, played for AIK, Vänsterinner, active 1955-1957	Q5	4	Q6491520	20260327210231	Auxiliary data matcher							
281288442	7738	1266	https://www.aikstats.se/player.php?id=1266	Jack Lahne	Swedish association football player, played for AIK, Forward, active 2019-2019	Q5	4	Q37007722	20260327210231	Auxiliary data matcher							
281288443	7738	301	https://www.aikstats.se/player.php?id=301	Elon Carlsson	Swedish association football player, played for AIK, Center, active 1939-1940	Q5											
281288444	7738	70	https://www.aikstats.se/player.php?id=70	Niklas Westberg-Andersson	Swedish association football player, played for AIK, Målvakt, active 1997-2008	Q5											
281288445	7738	1473	https://www.aikstats.se/player.php?id=1473	Aboubakar Keita	Swedish association football player, played for AIK, Mittfältare, active 2023- ?	Q5	355014	Q23541024	20260327221355	Salgo60							
281288446	7738	628	https://www.aikstats.se/player.php?id=628	Jarmo Saastamoinen	Swedish association football player, played for AIK, Mittback, active 1995-1995	Q5	4	Q1841784	20260327210231	Auxiliary data matcher							
281288447	7738	593	https://www.aikstats.se/player.php?id=593	Jari Niinimäki	Swedish association football player, played for AIK, Forward, active 1986-1986	Q5	355014	Q762826	20260327221359	Salgo60							
281288448	7738	1430	https://www.aikstats.se/player.php?id=1430	David Bengtsson	Swedish association football player, played for AIK, , active ? -2023	Q5											
281288449	7738	590	https://www.aikstats.se/player.php?id=590	Mikael "Sama" Samuelsson	Swedish association football player, played for AIK, Mittfältare, active 1986-1988	Q5	4	Q132709344	20260327210231	Auxiliary data matcher							
281288450	7738	1306	https://www.aikstats.se/player.php?id=1306	Valter Runeborg	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288451	7738	1499	https://www.aikstats.se/player.php?id=1499	Rudolf "Rulle" Hansson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288452	7738	296	https://www.aikstats.se/player.php?id=296	Åke "Sparven" Ericson	Swedish association football player, played for AIK, Högerytter, active ? - ?	Q5	4	Q5714968	20260327210231	Auxiliary data matcher							
281288453	7738	911	https://www.aikstats.se/player.php?id=911	Sebastián Eguren	Swedish association football player, played for AIK, Mittfältare, active 2010-2010	Q5	4	Q309680	20260327210231	Auxiliary data matcher							
281288454	7738	350	https://www.aikstats.se/player.php?id=350	George "Kinna" Kraemer	Swedish association football player, played for AIK, Högerinner, active 1942-1951	Q5	355014	Q16738032	20260327221404	Salgo60							
281288455	7738	613	https://www.aikstats.se/player.php?id=613	Fredrik "Gisan" Giesecke	Swedish association football player, played for AIK, Högerback, active 1991-1991	Q5	4	Q132348711	20260327210231	Auxiliary data matcher							
281288456	7738	78	https://www.aikstats.se/player.php?id=78	Mani Tourang	Swedish association football player, played for AIK, Forward, active 2001-2004	Q5	4	Q6214291	20260327210231	Auxiliary data matcher							
